-2.2002628, -3.130087, -0.7315534, -0.31435534, 3.5919611, 3.5279324, 0.7282131, 0.014310782, -0.920523, -3.6098344, -0.4374606, -2.2982624, 1.8951021, -0.052416813, -4.230862, -0.96011704, -0.43802422, 1.8073006, -2.8958092, -0.8704352, 0.88551897, 0.53375113, 1.5617622, -0.33930275, -2.351436, -4.5177817, -3.1742582, 3.1515257, 2.1970248, -0.82436776, 3.0766358, 6.373465, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.019762845849802372
-0.9896114, -2.514597, 0.49306473, -0.44608232, 0.46651644, -3.6657326, 0.032236405, -0.16952422, -2.6517184, -2.5476735, -1.1330787, 0.59638286, -3.733013, -0.9445917, 2.0070958, 0.85394996, 1.1687264, 2.3876061, 1.3216124, -0.60867995, -2.0964165, -0.73068935, -2.351449, -3.5479302, 2.1961277, -1.63608, -1.9829888, 1.9696355, -1.1254147, 2.362458, -0.34448197, 5.7415013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.019762845849802372
-3.7124686, -3.6270392, -1.8527194, -2.4973161, 2.5195475, -0.9317465, 2.5524628, 1.7429955, -1.1842777, 2.2549405, -0.5114087, -0.34394473, 0.9049168, 0.80144304, 1.1392713, 0.4943603, 1.9284116, 2.352248, -1.0803378, 0.05526329, 0.087975875, -0.94908965, -2.3803887, 0.37397859, -2.3214328, 0.07645962, 0.21818073, 0.8609544, -1.4793463, -1.1254163, 2.5552235, 1.3774736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0.023715415019762844
-2.457567, -0.35984343, 1.7060813, 0.08247659, -1.1390342, 1.5794706, -1.77534, -1.0691203, -0.38080853, 1.6833862, -3.1397643, 1.2551717, -1.4459031, -2.4325895, 1.3909527, -1.8327613, -1.7056286, -2.3634605, -2.0134733, 0.49880302, -0.35935512, 1.1683502, -1.8926269, 2.0308886, 1.1912414, -0.48865607, 2.5680842, -0.7347084, -2.746481, -3.3494265, 2.066308, 1.8025193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0.023715415019762844
0.38938254, -2.9611547, 0.4187429, -1.7451794, 0.952849, 3.118485, 0.71235555, -0.91306853, 0.61441565, 2.958681, -0.29651684, -0.6093181, -2.6278923, -4.24165, 1.1310346, -1.6142051, -0.7412409, -3.1043062, -2.8418896, -0.6099164, -4.3670864, 0.9909715, -2.6344461, 1.6564386, 3.1018703, 0.66103035, 0.2392451, -0.41651046, -1.2051233, -0.1364662, 4.9250917, -0.49589476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0.023715415019762844
0.2499685, -0.8224889, 0.5851198, 1.666701, 1.51534, -0.29417184, 0.11478388, -0.36131448, -0.26711085, -0.86476004, 0.4549311, -0.5450364, -1.615792, -0.915119, 0.35212696, -0.20340009, 1.7129855, 1.288906, -1.0991222, -0.30336833, -1.4056327, -0.3121373, 1.0368432, -1.0622623, 0.19626287, -0.4537451, -0.32727727, 0.7750664, -0.3502529, 0.48436347, -0.839913, 2.3967547, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0.02766798418972332
-2.457567, -0.35984343, 1.7060813, 0.08247659, -1.1390342, 1.5794706, -1.77534, -1.0691203, -0.38080853, 1.6833862, -3.1397643, 1.2551717, -1.4459031, -2.4325895, 1.3909527, -1.8327613, -1.7056286, -2.3634605, -2.0134733, 0.49880302, -0.35935512, 1.1683502, -1.8926269, 2.0308886, 1.1912414, -0.48865607, 2.5680842, -0.7347084, -2.746481, -3.3494265, 2.066308, 1.8025193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0.02766798418972332
0.38938254, -2.9611547, 0.4187429, -1.7451794, 0.952849, 3.118485, 0.71235555, -0.91306853, 0.61441565, 2.958681, -0.29651684, -0.6093181, -2.6278923, -4.24165, 1.1310346, -1.6142051, -0.7412409, -3.1043062, -2.8418896, -0.6099164, -4.3670864, 0.9909715, -2.6344461, 1.6564386, 3.1018703, 0.66103035, 0.2392451, -0.41651046, -1.2051233, -0.1364662, 4.9250917, -0.49589476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0.02766798418972332
-0.68174374, -2.3618543, 0.088428594, 0.8370084, 0.043384157, 0.5900722, 0.2856665, -1.7096645, 0.15914607, 2.7240682, -0.28882793, -1.1899006, -0.08427507, -1.7846512, 1.5135815, -1.1931062, -0.33498397, -2.3319807, -1.2183386, -0.7580357, -2.309199, 0.8099981, -1.8135929, -0.24583407, 0.90340114, 0.6920212, 0.4786163, -0.4947354, -0.8190284, -0.5797671, 1.8340776, 0.62602466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0.03162055335968379
-0.16403283, 0.21848732, 0.6960867, 1.167199, 3.1860323, 0.7310854, -0.067839466, 0.31419232, -0.0066562677, -2.9998324, 0.15314981, 0.7595767, -2.1749606, -1.4029561, 0.4014435, -2.600839, 1.7603449, 1.8815137, -0.11975186, 0.007900701, -0.94918066, 0.73692435, 0.8146768, -0.22358823, 2.21091, -1.8481437, 0.10268055, 0.42580327, -0.70286804, -0.71838236, -1.9640208, 3.965159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0.03162055335968379
4.06612, 1.9477409, 2.4891653, -0.49482837, 0.33304065, 0.24579613, -0.19866784, 0.785895, -0.5202719, -0.56798214, -2.213614, 2.1664622, -0.43778723, -2.3416612, -0.92148775, 0.08359906, 1.4843416, -0.6231687, 1.1629082, 2.0554848, 0.42086312, 0.29420635, 3.2644963, 1.7155831, -1.7380283, -2.9315467, 2.2056212, -0.8402783, 0.7653934, 0.95975417, -1.1387858, 4.6254554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0.039525691699604744
2.1871483, 3.425985, 1.3247484, 1.026425, 2.176784, -0.33458576, -2.2116485, 2.0185902, -2.5553896, -0.7592834, -4.1445794, 2.265625, 0.15302542, -2.0222898, 1.3111861, 0.22835006, 4.317634, 0.46616617, 0.4776829, 3.180068, 2.3642828, 1.3087302, 1.7572198, 3.3732364, -3.6122859, 0.27407503, 3.073356, -2.1758866, 0.87758994, -0.52961534, 0.030979173, 1.625059, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0.039525691699604744
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0.039525691699604744
0.37163478, -0.47764507, -0.25874737, -0.30950463, 0.7759907, -0.92695516, 0.47674122, 0.6712339, 0.6461186, -1.0229701, -0.6759831, -0.39406562, -0.92779034, 0.031669352, 0.14476582, -0.20117278, -0.48523423, 0.7010467, -0.6090358, 0.30389315, 0.12590232, 0.28917718, 0.68685037, 0.740064, -0.086292066, -0.73722947, -0.98450106, -0.19141544, 1.0300769, 0.1723714, -0.59539545, 1.1831824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.043478260869565216
0.025885228, -0.47408053, 0.00226645, -0.4645846, 1.178958, -0.8422708, 0.80493796, 0.9901354, 1.9552981, -1.6642781, -1.5791483, -1.3094412, -1.7698686, -0.7023146, 0.03908723, -0.4701897, 0.7424422, 0.9270619, -1.840796, -0.25376597, 0.2603519, -0.28260008, 0.62277156, 0.42381287, 0.34989893, -1.5673027, -0.9552709, 0.029813603, 1.2278228, 0.95292753, -1.1361892, 1.2903427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.043478260869565216
1.0257466, 0.29042998, 0.64400464, 0.42868283, 0.564074, 0.1179358, 0.19456938, 0.6687376, 0.16619568, -0.266061, -0.7229022, 0.30549392, -0.4721821, 0.52619416, -0.13573189, -0.1353753, -0.18448974, 0.69986796, 0.24358916, 0.10552191, 0.3746757, 0.73658663, 0.056208592, 0.12601112, 0.10920544, -0.6779852, -0.22197278, -0.24330069, 0.67378527, 0.04920531, -0.7750653, 0.7295534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.043478260869565216
0.6076228, -0.08114541, 2.509162, 2.8650317, 1.5206606, 0.4537539, -1.9189905, 1.0053214, 2.0043375, -2.4827528, -1.8070165, 1.2269518, -1.371922, 0.07287302, 0.6566778, -2.742996, 0.16074519, 1.5117134, -2.8130333, 0.37871972, 2.6100492, 1.2188007, -0.4400823, 1.2473761, 0.84740067, -0.9653927, -0.83060455, -0.53590995, 2.528163, 2.2846365, -1.8292961, -1.359482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.043478260869565216
0.655642, 0.3393408, 0.5156999, 1.6096686, 1.2755352, -0.18238015, 0.57791823, 0.2221873, -0.043787915, -1.588066, -1.571152, -0.21755351, -0.46221364, -0.13531937, -0.39078134, 0.23241355, 0.14594719, 1.0585207, -0.7650351, 0.5748812, 0.2576744, 0.31868246, -0.063341506, 0.58648944, -0.72786856, -1.4210198, -1.2299682, -1.5253668, 0.9214161, 1.5906655, -0.70662886, 1.4557273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.04743083003952569
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.04743083003952569
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.04743083003952569
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0.04743083003952569
1.074001, -0.9422504, 0.9412954, 0.22959432, 2.1471243, 2.328374, 1.8970021, 1.9091215, 1.448142, -2.169895, -1.0999857, -2.3766954, -0.007876255, 0.726135, 1.6851134, -2.1578727, 0.3260917, 0.7500101, -2.8818016, -1.0482546, -0.46144614, -2.0914254, 3.3268764, 4.9425416, 1.2017561, -3.0602255, -5.462078, -2.0020003, 2.1108856, -0.5879705, 0.16619673, 2.0453765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.05138339920948617
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.05138339920948617
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.05138339920948617
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.05138339920948617
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.05138339920948617
0.12897384, -0.59793437, 0.8339791, 0.83901775, 0.9185065, 0.10027703, -0.26892024, 0.27491322, -0.051026486, -1.4681944, -0.48081642, -0.13278817, -1.5799474, -0.4604763, 0.69756615, -0.5175818, -0.04328445, 0.4574429, 0.3746433, -0.30382732, -0.079814985, 0.17665748, 0.8970402, -0.6555557, 0.6690305, -0.98752487, -0.024133105, 0.8619997, -0.28227323, 0.5300602, -0.97988826, 1.1216816, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.05533596837944664
-1.3587629, -1.0746031, -0.8196739, -2.3827724, 1.8883048, 0.6817255, -2.197528, -0.21968274, -2.3418612, -0.4302392, 2.2165327, 0.69245213, -4.1573067, -1.8749568, 2.110487, -3.2882648, 1.8619969, -0.01608826, -2.1967432, -0.86066055, -1.4370878, 0.42675644, 0.27311227, -4.0966315, 1.2071882, 3.1554165, 2.5736759, -0.63315445, -0.55497843, 0.38736925, 0.0684225, 2.409386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.05533596837944664
0.025885228, -0.47408053, 0.00226645, -0.4645846, 1.178958, -0.8422708, 0.80493796, 0.9901354, 1.9552981, -1.6642781, -1.5791483, -1.3094412, -1.7698686, -0.7023146, 0.03908723, -0.4701897, 0.7424422, 0.9270619, -1.840796, -0.25376597, 0.2603519, -0.28260008, 0.62277156, 0.42381287, 0.34989893, -1.5673027, -0.9552709, 0.029813603, 1.2278228, 0.95292753, -1.1361892, 1.2903427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.05533596837944664
1.0257466, 0.29042998, 0.64400464, 0.42868283, 0.564074, 0.1179358, 0.19456938, 0.6687376, 0.16619568, -0.266061, -0.7229022, 0.30549392, -0.4721821, 0.52619416, -0.13573189, -0.1353753, -0.18448974, 0.69986796, 0.24358916, 0.10552191, 0.3746757, 0.73658663, 0.056208592, 0.12601112, 0.10920544, -0.6779852, -0.22197278, -0.24330069, 0.67378527, 0.04920531, -0.7750653, 0.7295534, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.05533596837944664
0.6076228, -0.08114541, 2.509162, 2.8650317, 1.5206606, 0.4537539, -1.9189905, 1.0053214, 2.0043375, -2.4827528, -1.8070165, 1.2269518, -1.371922, 0.07287302, 0.6566778, -2.742996, 0.16074519, 1.5117134, -2.8130333, 0.37871972, 2.6100492, 1.2188007, -0.4400823, 1.2473761, 0.84740067, -0.9653927, -0.83060455, -0.53590995, 2.528163, 2.2846365, -1.8292961, -1.359482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.05533596837944664
